BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,Aug,Dec,Feb,Jul,June,Mar,May,Nov,Oct,Sep,New_Visitor,Returning_Visitor,Avg_Administrative,Avg_Informational,Avg_ProductRelated
0.0,0.010833333,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,60.07727272727273
0.0,0.005357143,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14.966666666666667,0.0,60.389743576923074
0.0,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,170.0,0.0,94.67333335
0.018627451,0.027103099,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,31.473472705882354
0.015384615,0.026098901,26.13034871,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,42.874358961538455
0.0,0.008695652,14.00979215,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,21.342727272727274
0.006666667,0.022222222,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,146.45,0.0,54.57011493103449
0.0,0.066666667,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,11.066666666666668
0.0,0.001388889,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,44.3,19.49095238
0.0,0.027272727,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,26.136363636363637
0.003773585,0.010539084,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.16666667,0.0,40.407731479166664
0.000641026,0.00210649,0.847337986,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,34.089999999999996,89.93333333333334,36.48463201010101
0.0,0.001724138,44.85638692,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,56.4,0.0,57.62841270370371
0.2,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0
0.0,0.0125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,51.625
0.0,0.066666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,20.8
0.0,0.003030303,8.424787355,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,26.95050505151515
0.001075269,0.019375648,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,41.066666664705885,9.0,51.886895843373495
0.0,0.046666667,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,71.31333333333333
0.0,0.00617284,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,10.733333333333334,0.0,14.810082308641976
0.016825397,0.030138889,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.6,0.0,22.543083904761904
0.0,0.003864734,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13.55,33.2,20.698125
0.0,0.023958333,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,14.41041666875
0.066666667,0.101666667,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.0,0.0,12.32083333375
0.133333333,0.166666667,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.066666666666668
0.001754386,0.013972431,22.65941331,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41.36969697272727,102.03333333333335,126.70383275609757
0.0,0.009090909,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.1,0.0,17.134333335
0.007751938,0.013881932,20.55494533,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,150.475,0.0,61.40447153658537
0.0,0.009615385,39.96971545,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,136.5,0.0,32.26
0.077777778,0.111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,14.5013888875
0.018181818,0.036363636,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.325,0.0,31.522222222222222
0.020411523,0.023212197,1.981038388,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.86666667,0.0,18.144727272
0.0,0.02,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,12.216666669999999
0.0,0.007407407,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,118.8,0.0,32.4
0.066666667,0.044444444,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.400000000000002
0.04,0.06,20.94544525,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.5,0.0,7.855555555
0.0,0.066666667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,44.0,0.0,0.0
0.0,0.003703704,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.0,0.0,27.405730589041095
0.05,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,35.0
0.019711538,0.03900641,4.484328486,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,37.525,0.0,39.0865588490566
0.0,0.022732152,4.395471544,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17.1,31.2,18.050830875555558
0.005479452,0.024292237,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,109.63888888333334,23.2300034
0.0,0.004545455,32.95851549,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.0,0.0,23.57388889
0.0,0.014444444,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.0,18.637398373170733
0.052380952,0.101587302,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,60.75714285714286
0.025,0.03,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,57.3125
0.0625,0.11875,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,21.59
0.044444444,0.096296296,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,16.955555555555556
0.042105263,0.064912281,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,134.04,0.0,32.32666666923077
0.066666667,0.066666667,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22.2,0.0,27.22
0.2,0.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0
0.003278689,0.020243418,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,28.240687825396826
0.002666667,0.008978355,2.042762326,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,9.771428571428572,0.0,35.69225773103448
0.018642295,0.043830926,0.870148477,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.504194291666668,31.977777783333334,18.140356513227513
0.0,0.02,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,14.4,0.0,19.571428571428573
0.0,0.010526316,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,66.0,28.2,38.76761905714286
0.002755906,0.014537746,4.586910248,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.505555555,69.6,48.095557183333334
0.2,0.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0
0.005,0.010555556,10.89761784,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,80.6,0.0,22.837414966666667
0.0,0.026666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.55,0.0,10.092307692307692
0.0,0.010526316,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11.491666666666667,0.0,12.451282053846153
0.01,0.04,10.99901844,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,32.725
0.0,0.035714286,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.8,39.36666666666667,18.41
0.044444444,0.055555556,21.09392209,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80.6,0.0,79.34285714285714
0.021212121,0.044507576,10.72117234,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33.44444444444444,0.0,68.99003760526315
0.0,0.019047619,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22.6,0.0,12.11578947368421
0.0,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,83.7,0.0,23.89375
0.0,0.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0
0.08,0.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.5200000000000005
0.0,0.052857143,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.7,15.08888889,13.606666670000001
0.036363636,0.081818182,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,52.46666666666667,0.0,14.277777777777779
0.0,0.04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,176.9
0.0,0.033333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.36,0.0,9.066666666666666
0.022541254,0.03820917,3.085103642,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,114.875,49.775,65.81034319148937
0.0,0.066666667,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,19.466666666666665
0.061111111,0.083333333,27.287869,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,48.469444458333335
0.026315789,0.023684211,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.1,0.0,25.89565826470588
0.009459459,0.03816999,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,40.25921375675676
0.0,0.022222222,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0.0,0.0
0.010344828,0.021551724,1.023391581,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,27.42103448275862
0.01,0.031666667,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,27.255000000000003
0.0,0.034285714,4.856377111,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,39.8
0.0,0.05,32.89701477,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,91.66666666666667
0.0,0.006060606,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.2,0.0,22.125925922222223
0.0,0.025,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,24.291666666666668
0.005681818,0.012878788,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11.091666666666667,0.0,37.963983731707316
0.0,0.010526316,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.9666666625,0.0,19.311764705882354
0.0,0.013333333,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.1,0.0,52.054545454545455
0.013043478,0.023913043,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,211.8,0.0,44.16318841304348
0.017857143,0.068923933,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.613888888333333,0.0,16.2201388875
0.007692308,0.034615385,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,29.7,0.0,12.308
0.010526316,0.021052632,69.46239458,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,24.15,0.0,18.44888888666667
0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,14.384615384615385
0.008889185,0.030612404,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78.5458333375,0.0,30.873783770992368
0.003477744,0.015856149,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13.1,0.0,37.916685576576576
0.013471503,0.029620035,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.25,0.0,39.11208980829016
0.0,0.016666667,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,19.466666666666665,0.0,24.3
0.035087719,0.061650605,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,14.392344498245615
0.021621622,0.046846847,1.297677921,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39.333333333333336,0.0,24.74375
0.01025641,0.012576313,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,9.6875,0.0,71.9504762
0.0,0.005022447,41.64590199,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.4083333325,0.0,54.66700336363636
0.005555556,0.008333333,22.53693712,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13.76,0.0,23.68232323333333
0.007692308,0.023076923,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.8666666666666667,0.0,20.4152
0.0,0.04,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,17.52
0.0,0.001408451,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,17.09047619,0.0,28.752299314285715
0.0,0.029166667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.1,0.0,23.81153846153846
0.036206897,0.067624521,5.689147469,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,166.20000000000002,152.2,62.259657159999996
0.003703704,0.018518519,43.29821166,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,23.2,0.0,39.31666666666666
0.0,0.001666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48.6,0.0,15.209523808333332
0.044444444,0.103703704,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,13.918518522222222
0.066666667,0.111111111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.549999999999999,0.0,8.338888888888889
0.0,0.042857143,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33.25,0.0,23.7
0.0,0.009183673,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,97.45,0.0,16.238095235714287
0.2,0.2,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0
0.045307443,0.06290128,2.153839297,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.933333334,144.0,17.902596693069306
0.0,0.00952381,16.36245374,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,41.8,0.0,67.76111111111112
0.0,0.011458333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,27.9203125
0.0,0.04,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,44.73333333333333
0.0,0.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0,0.0
0.004545455,0.015909091,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,52.16296295555556
0.034492302,0.05715957,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,19.946239290243902
0.0,0.018285714,12.9058765,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.314285714285715,0.0,33.730555566666666
0.025,0.075,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,235.17142857142858
0.019666667,0.036723457,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.140000000000001,19.130000000000003,25.08567603157895
0.0,0.000696864,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.93,0.0,19.296410256410255
0.2,0.2,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0
0.0,0.014285714,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15.2,0.0,33.266666666666666
0.004347826,0.016521739,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,16.790434782608695
0.006451613,0.033870968,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,14.997849461290324
0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24.1,0.0,21.759999999999998
0.00212766,0.020921986,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.4,0.0,34.15795976595745
0.01,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,19.1,22.384615384615383
0.06,0.09,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,23.120833333333334
0.007142857,0.013571429,1.401949127,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,18.311309525000002
0.0125,0.019886364,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,45.1,98.92695969230769
0.053355457,0.066158871,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,56.441666675,43.37932218018018
0.0,0.044444444,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,15.577777777777776
0.0,0.057142857,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,0.0,7.283333333333334
0.015789474,0.026754386,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66.4,0.0,15.547863248717949
0.0,0.038571429,8.150811238,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,7.1833333325,0.0,20.3125
0.025,0.042222222,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,110.29444445,34.0,31.78125
0.011111111,0.018888889,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,53.4,0.0,29.97222222222222
0.0,0.025,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.9,0.0,22.53333333333333
0.0,0.029411765,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.5,0.0,21.64916666875
0.013731061,0.038809156,1.47623044,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.96,0.0,22.382327361702128
0.004878049,0.013617886,41.34613116,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.166666666666667,33.199999999999996,23.285252524242424
0.0,0.020187793,12.08836478,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,39.80648147777778,125.8111111,89.670346765625
0.05,0.075,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,8.075
0.008,0.008,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,21.52153846153846
0.0,0.007692308,27.19298393,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,41.3,0.0,35.2
0.12,0.14,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,10.68
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15.6,0.0,18.466666666666665
0.0,0.005555556,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,22.955555555555556
0.004761905,0.020634921,17.92758699,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28.55,0.0,32.49880341025641
0.0,0.009333333,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.5,64.58333333333333,24.848000000000003
0.0,0.04,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,9.928888886666666
0.019047619,0.018594104,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.15,14.35,37.35
0.0,0.029844961,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,15.21085271395349
0.05,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.7,0.0,0.0
0.016666667,0.028709742,3.478135617,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.98,4.0,28.089552833333332
0.0,0.05,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,23.2,0.0,11.2
0.0,0.009090909,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,25.186956521739127
0.0,0.014285714,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,46.4,0.0,9.0974359
0.0,0.009230769,19.13285864,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22.03125,141.0,32.58829487
0.037373737,0.063636364,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7.6000000000000005,6.0,24.295555556666667
0.013333333,0.040833333,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,53.008666659999996,0.0,45.07307018421053
0.0,0.014444444,11.33062869,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,17.1833333325,0.0,56.792424249999996
0.002539683,0.011752445,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,24.437037033333333,0.0,24.489566321428573
0.025170765,0.042322417,4.212415755,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,19.1,27.791319661157026
0.0,0.02,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,35.3,0.0,17.174444443333336
0.04781874,0.061364567,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,42.524411161290324
0.0,0.015384615,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70.0,0.0,137.01944441666666
0.016666667,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20.8375,0.0,19.077777777777776
0.007692308,0.025641026,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,322.4,64.72962962962963
0.0,0.014285714,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,54.4,0.0,45.15
0.014814815,0.030123457,27.89717093,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,30.419999999999998,0.0,54.61234566666667
0.0,0.066666667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,85.0
0.024,0.033142857,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,45.272
0.0,0.033333333,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,29.2,0.0,60.620000000000005
0.0,0.00625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,106.8,0.0,19.266946776470586
0.0,0.020512821,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,47.872649564102566
0.2,0.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0
0.0,0.066666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,16.733333333333334
0.0,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27.53333333333333,0.0,16.2
0.0,0.002666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,39.29777777142857,0.0,11.514666667142857
0.0,0.05,22.09581063,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.2,0.0,40.550000000000004
0.0,0.002380952,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,17.22575757272727,303.2,53.452166406593406
0.0,0.047619048,16.72561819,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,28.838461538461537
0.0,0.027179487,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,18.625,0.0,30.588636363636365
0.0,0.013333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.200000000000001,0.0,27.375
0.022222222,0.044444444,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,32.800000000000004
0.0,0.0375,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,76.15,0.0,19.657142857142855
0.006666667,0.011684359,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,30.104211944444444
0.015359477,0.037057104,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.5,0.0,18.982220242718448
0.015533981,0.043527508,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,32.59275080582524
0.003225806,0.023655914,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,19.360555548387097
0.002702703,0.00954955,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,17.138738743243245
0.027160494,0.090123457,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,171.1851851851852
0.0,0.005,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.1,0.0,26.16092592777778
0.025952381,0.041398682,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,21.71782162
0.0,0.001666667,61.30486592,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,34.266666666666666,0.0,44.369333319999996
0.013333333,0.04,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,88.35,0.0,53.38181818181818
0.033333333,0.058333333,13.91046998,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30.26666666,0.0,25.757575754545453
0.057142857,0.057142857,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,18.1,17.333333333333332,12.0
0.0,0.004,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20.85133333,0.0,21.711764705882356
0.074074074,0.088888889,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,16.8
0.0,0.04,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,43.966666675,0.0,2.5
0.007272727,0.021707552,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,4.0,40.90563228971963
0.0,0.021875,19.9656361,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,26.2,0.0,44.61489584375
0.0125,0.01875,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,31.95
0.006060606,0.013333333,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,278.6722221666667,0.0,18.514166667857143
0.001960784,0.013366013,3.998184141,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,37.42,0.0,71.49283828712872
0.005263158,0.016140351,20.33155364,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.66875,191.9,39.462857142857146
0.011111111,0.05,6.80128988,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,63.362962966666664,0.0,23.595757572727276
0.004347826,0.017574237,19.03293603,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.912253966666666,0.0,24.215301263636366
0.0,0.027586207,19.57059225,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.138888883333333,0.0,43.792753608695655
0.004444444,0.024107744,47.57360345,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.4,0.0,37.069449733333336
0.0,0.014285714,78.56959864,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,27.02857142857143
0.019496855,0.036855346,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.577777777777778,0.0,45.17568627450981
0.0,0.05,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,19.8025
